SampleID	Gtseq_Chr28_Geno	Pop_Structure_ID	CV_Fall	CV_Late_Fall	CV_Spring	CV_Winter	Tributary	ButteFall	FRHfall	FRHsp	MillDeerFall	SanJoaquinFall	ButteSp	MillDeerSp	ColemanLF	SacWin
F6122_6_A_1	LATE	LATEFALL	0.18	0.82	0	0		0.106	0.017	0.002	0.057	0.002	0	0	0.815	0
F6122_6_A_10	LATE	FALL	1	0	0	0		0.006	0.985	0	0	0.008	0	0	0	0
F6122_6_A_11	LATE	FALL	1	0	0	0		0.02	0.01	0.002	0.085	0.882	0	0	0	0
F6122_6_A_12	LATE	FALL	1	0	0	0		0.007	0.216	0.071	0.063	0.642	0	0	0	0
F6122_6_A_13	LATE	FALL	0.94	0.06	0	0		0.68	0.009	0	0.01	0.239	0	0	0.062	0
F6122_6_A_14	LATE	FALL	1	0	0	0		0.026	0.4	0.001	0.392	0.181	0	0	0	0
F6122_6_A_15	LATE	FALL	1	0	0	0		0.099	0.527	0.001	0.056	0.315	0	0	0.002	0
F6122_6_A_16																
F6122_6_A_17	LATE	FALL	0.81	0.19	0	0		0.086	0.069	0.004	0.631	0.022	0	0	0.188	0
F6122_6_A_18	LATE	LATEFALL	0.26	0.74	0	0		0.209	0.001	0.006	0.013	0.027	0	0	0.744	0
F6122_6_A_19	LATE	FALL	1	0	0	0		0.001	0.255	0	0.219	0.525	0	0	0	0
F6122_6_A_2	LATE	FALL	1	0	0	0		0	0.971	0.003	0.014	0.013	0	0	0	0
F6122_6_A_20	LATE	FALL	0.99	0.01	0	0		0.403	0.253	0.003	0.039	0.297	0	0	0.005	0
F6122_6_A_21	LATE	FALL	1	0	0	0		0.041	0	0	0.898	0.061	0	0	0	0
F6122_6_A_22	LATE	FALL	1	0	0	0		0.022	0.444	0.02	0.42	0.089	0	0	0.005	0
F6122_6_A_23	LATE	FALL	0.96	0.04	0	0		0.272	0.331	0.002	0.08	0.272	0	0	0.043	0
F6122_6_A_24	LATE	FALL	0.81	0.19	0	0		0.09	0.009	0	0.684	0.025	0	0	0.192	0
F6122_6_A_25	LATE	FALL	1	0	0	0		0.45	0.011	0	0.12	0.419	0	0	0	0
F6122_6_A_26	LATE	FALL	1	0	0	0		0.065	0.001	0	0.04	0.894	0	0	0	0
F6122_6_A_27	LATE	FALL	0.99	0.01	0	0		0.157	0	0	0.028	0.809	0	0	0.005	0
F6122_6_A_28	HETEROZYGOTE	FALL	1	0	0	0		0	0.414	0.002	0.431	0.152	0	0	0	0
F6122_6_A_29	LATE	FALL	1	0	0	0		0.924	0.04	0.017	0.002	0.015	0	0	0.002	0
F6122_6_A_3	LATE	FALL	0.99	0.01	0	0		0.382	0.407	0	0.074	0.127	0	0	0.01	0
F6122_6_A_30	LATE	LATEFALL	0.07	0.93	0	0		0.009	0.017	0	0.001	0.045	0	0	0.929	0
F6122_6_A_31	LATE	FALL	0.99	0.01	0	0		0.002	0.203	0.002	0.005	0.782	0	0	0.006	0
F6122_6_A_32	LATE	FALL	0.99	0.01	0	0		0.573	0.044	0	0.357	0.016	0	0	0.01	0
F6122_6_A_33	LATE	FALL	0.85	0.15	0	0		0.009	0.038	0.003	0.046	0.749	0	0	0.155	0
F6122_6_A_34	LATE	FALL	0.66	0.34	0	0		0.544	0.054	0.022	0.017	0.025	0	0	0.338	0
F6122_6_A_35	LATE	FALL	1	0	0	0		0.002	0.996	0.002	0	0	0	0	0	0
F6122_6_A_36	HETEROZYGOTE	FALL	1	0	0	0		0.05	0.902	0.021	0.002	0.024	0	0	0.002	0
F6122_6_A_37	HETEROZYGOTE	FALL	1	0	0	0		0	0.996	0.003	0.001	0	0	0	0	0
F6122_6_A_38	LATE	FALL	1	0	0	0		0.023	0.002	0	0.119	0.855	0	0	0.001	0
F6122_6_A_39	LATE	FALL	1	0	0	0		0.035	0.001	0	0.018	0.945	0	0	0	0
F6122_6_A_4	LATE	FALL	1	0	0	0		0.08	0.39	0.012	0.098	0.419	0	0	0	0
F6122_6_A_40	LATE	FALL	0.93	0.07	0	0		0.029	0.01	0.001	0.79	0.099	0	0	0.071	0
F6122_6_A_41	LATE	FALL	1	0	0	0		0.002	0.99	0	0.005	0.002	0	0	0	0
F6122_6_A_42	LATE	FALL	1	0	0	0		0	0.142	0.002	0.032	0.823	0	0	0	0
F6122_6_A_43	LATE	FALL	1	0	0	0		0.001	0.665	0.335	0	0	0	0	0	0
F6122_6_A_44	LATE	FALL	1	0	0	0		0.059	0.077	0.005	0.2	0.659	0	0	0	0
F6122_6_A_45	LATE	FALL	1	0	0	0		0	0.018	0.001	0	0.982	0	0	0	0
F6122_6_A_46	LATE	FALL	1	0	0	0		0.02	0.006	0.001	0.897	0.075	0	0	0	0
F6122_6_A_47	LATE	FALL	1	0	0	0		0.021	0.017	0	0.916	0.046	0	0	0	0
F6122_6_A_48	LATE	FALL	1	0	0	0		0.057	0.135	0	0.207	0.601	0	0	0	0
F6122_6_A_49	LATE	FALL	1	0	0	0		0.002	0.949	0.001	0.027	0.021	0	0	0	0
F6122_6_A_5	LATE	FALL	0.99	0.01	0	0		0.05	0.022	0.006	0.013	0.9	0	0	0.01	0
F6122_6_A_50	LATE	FALL	1	0	0	0		0.02	0.044	0.023	0.411	0.502	0	0	0	0
F6122_6_A_6	LATE	FALL	1	0	0	0		0.089	0.778	0.002	0.091	0.039	0	0	0.001	0
F6122_6_A_7	LATE	FALL	1	0	0	0		0	0.991	0.006	0.001	0.002	0	0	0	0
F6122_6_A_8	HETEROZYGOTE	FALL	1	0	0	0		0	0.951	0.003	0.045	0.001	0	0	0	0
F6122_6_A_9	LATE	FALL	1	0	0	0		0.048	0.943	0.003	0.001	0.005	0	0	0	0
F6122_6_B_1	HETEROZYGOTE	FALL	1	0	0	0		0.013	0.547	0.034	0.002	0.404	0	0	0	0
F6122_6_B_10	LATE	FALL	1	0	0	0		0.004	0.466	0.007	0.47	0.053	0	0	0	0
F6122_6_B_11	HETEROZYGOTE	FALL	1	0	0	0		0.262	0.563	0.004	0.107	0.065	0	0	0	0
F6122_6_B_12	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.943	0.044	0	0.012	0	0	0	0
F6122_6_B_13	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.084	0.907	0	0.006	0	0	0	0
F6122_6_B_14	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.988	0.012	0	0	0	0	0	0
F6122_6_B_15	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.996	0.004	0	0	0	0	0	0
F6122_6_B_16	LATE	FALL	0.92	0.08	0	0		0.002	0.063	0	0.829	0.022	0	0	0.084	0
F6122_6_B_17	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.873	0.069	0.02	0.035	0	0	0	0
F6122_6_B_18	LATE	FALL	1	0	0	0		0.026	0.925	0.011	0.033	0.005	0	0	0	0
F6122_6_B_19	LATE	FALL	1	0	0	0		0.003	0.464	0.027	0.497	0.009	0	0	0	0
F6122_6_B_2	HETEROZYGOTE	FALL	1	0	0	0		0.285	0.693	0	0.018	0.003	0	0	0.001	0
F6122_6_B_20	LATE	FALL	1	0	0	0		0.773	0.225	0.001	0	0	0	0	0	0
F6122_6_B_21	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.765	0.235	0	0	0	0	0	0
F6122_6_B_22	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.181	0.794	0.024	0.001	0	0	0	0
F6122_6_B_23	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.787	0.021	0.008	0.181	0	0	0	0
F6122_6_B_24	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.028	0	0.015	0.954	0	0	0	0
F6122_6_B_25	EARLY	SPRING	1	0	0	0	Feather River Spring	0.005	0.742	0.012	0.155	0.085	0	0	0	0
F6122_6_B_26	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.985	0.01	0	0	0	0	0	0
F6122_6_B_27	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.803	0.178	0.014	0.003	0	0	0	0
F6122_6_B_28	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.993	0.006	0	0	0	0	0	0
F6122_6_B_29	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.95	0.046	0.003	0	0	0	0.001	0
F6122_6_B_3	LATE	FALL	1	0	0	0		0.001	0.851	0.125	0.021	0.002	0	0	0	0
F6122_6_B_30	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.202	0.005	0.676	0.117	0	0	0	0
F6122_6_B_31	HETEROZYGOTE	FALL	1	0	0	0		0	0.946	0.054	0	0	0	0	0	0
F6122_6_B_32	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.754	0.002	0.24	0.003	0	0	0	0
F6122_6_B_33	LATE	FALL	1	0	0	0		0.452	0.106	0	0.057	0.381	0.003	0	0	0
F6122_6_B_34	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.383	0.01	0	0.606	0	0	0	0
F6122_6_B_35	HETEROZYGOTE	FALL	1	0	0	0		0	0.922	0.078	0	0	0	0	0	0
F6122_6_B_36	HETEROZYGOTE	LATEFALL	0.29	0.71	0	0		0.012	0.052	0.01	0.044	0.174	0	0	0.708	0
F6122_6_B_37	LATE	FALL	1	0	0	0		0.001	0.188	0	0.807	0.004	0	0	0	0
F6122_6_B_38	HETEROZYGOTE	FALL	1	0	0	0		0.997	0.002	0	0	0.001	0	0	0	0
F6122_6_B_39	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.951	0.007	0.016	0.022	0	0	0	0
F6122_6_B_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.876	0.106	0.006	0.012	0	0	0	0
F6122_6_B_40	LATE	FALL	1	0	0	0		0.002	0.885	0.084	0.001	0.028	0	0	0	0
F6122_6_B_41	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.472	0.412	0	0.113	0	0	0.002	0
F6122_6_B_42	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.912	0.083	0.002	0	0	0	0	0
F6122_6_B_43	LATE	FALL	1	0	0	0		0.002	0.057	0.833	0.069	0.039	0	0	0	0
F6122_6_B_44	LATE	FALL	1	0	0	0		0.046	0.02	0.001	0.933	0	0	0	0	0
F6122_6_B_45	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.932	0.002	0.061	0.002	0	0	0.001	0
F6122_6_B_46	HETEROZYGOTE	FALL	1	0	0	0		0.942	0.031	0.001	0.011	0.015	0	0	0	0
F6122_6_B_47	LATE	FALL	1	0	0	0		0.001	0.422	0.009	0.095	0.471	0	0	0.002	0
F6122_6_B_48	LATE	FALL	1	0	0	0		0	0.237	0.13	0.008	0.624	0	0	0	0
F6122_6_B_49	LATE	FALL	1	0	0	0		0.967	0.017	0	0.008	0.006	0	0	0	0
F6122_6_B_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.007	0.992	0	0	0	0	0	0
F6122_6_B_50	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.335	0	0.524	0.139	0	0	0	0
F6122_6_B_6	LATE	FALL	1	0	0	0		0	0.648	0	0.044	0.307	0	0	0	0
F6122_6_B_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.998	0.001	0.001	0	0	0	0	0
F6122_6_B_8	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.002	0.997	0	0.001	0	0	0	0
F6122_6_B_9	HETEROZYGOTE	FALL	1	0	0	0		0.765	0.217	0	0.005	0.012	0	0	0	0
F6122_6_C_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.386	0.613	0	0	0	0	0	0
F6122_6_C_10	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.967	0.031	0.001	0	0	0	0	0
F6122_6_C_11	HETEROZYGOTE	FALL	1	0	0	0		0	0.962	0.002	0.004	0.032	0	0	0	0
F6122_6_C_12	EARLY	SPRING	1	0	0	0	Feather River Spring	0.017	0.908	0.074	0	0.002	0	0	0	0
F6122_6_C_13	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.98	0.018	0	0	0	0	0	0
F6122_6_C_14	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.983	0.001	0.001	0.015	0	0	0	0
F6122_6_C_15																
F6122_6_C_16	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.558	0.433	0.009	0	0	0	0	0
F6122_6_C_17	HETEROZYGOTE	FALL	1	0	0	0		0	0.959	0	0.013	0.028	0	0	0	0
F6122_6_C_18	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.939	0.001	0	0.059	0	0	0	0
F6122_6_C_19	HETEROZYGOTE	FALL	1	0	0	0		0	0.954	0.044	0	0.002	0	0	0	0
F6122_6_C_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.003	0.996	0	0	0	0	0	0
F6122_6_C_20	LATE	FALL	1	0	0	0		0.001	0.2	0.793	0.007	0	0	0	0	0
F6122_6_C_3	HETEROZYGOTE	FALL	1	0	0	0		0	0.032	0.967	0	0	0	0	0	0
F6122_6_C_4	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.972	0.027	0	0	0	0	0	0
F6122_6_C_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0.423	0.362	0.006	0.201	0.009	0	0	0	0
F6122_6_C_6	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.032	0.965	0.002	0	0	0	0	0
F6122_6_C_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0.005	0.18	0.815	0	0	0	0	0	0
F6122_6_C_8	EARLY	SPRING	1	0	0	0	Feather River Spring	0.005	0.355	0.636	0	0.004	0	0	0	0
F6122_6_C_9	EARLY	SPRING	0.98	0	0.02	0	Feather River Spring	0	0.969	0.015	0	0	0.015	0	0	0
F6122_7_A_1	LATE	FALL	1	0	0	0		0.007	0.727	0	0	0.266	0	0	0	0
F6122_7_A_10	LATE	FALL	1	0	0	0		0.914	0.068	0.009	0.009	0.001	0	0	0	0
F6122_7_A_11	LATE	FALL	1	0	0	0		0	0.999	0	0	0.001	0	0	0	0
F6122_7_A_12	LATE	FALL	1	0	0	0		0	0.001	0	0.008	0.991	0	0	0	0
F6122_7_A_13	LATE	FALL	1	0	0	0		0.006	0.006	0.027	0.207	0.753	0	0	0	0
F6122_7_A_14	LATE	FALL	1	0	0	0		0.004	0.03	0	0.048	0.917	0	0	0	0
F6122_7_A_15	LATE	FALL	1	0	0	0		0.013	0.488	0.097	0.042	0.361	0	0	0.001	0
F6122_7_A_16	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.867	0.07	0.01	0.049	0	0	0	0
F6122_7_A_17	LATE	FALL	1	0	0	0		0	0.983	0	0.006	0.008	0	0	0.003	0
F6122_7_A_18	LATE	FALL	0.95	0.05	0	0		0.536	0.014	0.001	0.317	0.082	0	0	0.05	0
F6122_7_A_19	LATE	FALL	0.99	0.01	0	0		0.224	0.002	0	0.467	0.292	0	0	0.014	0
F6122_7_A_2	LATE	FALL	1	0	0	0		0	0.046	0	0	0.954	0	0	0	0
F6122_7_A_20	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.993	0.001	0	0	0	0	0.001	0
F6122_7_A_21	LATE	FALL	1	0	0	0		0.072	0.464	0.053	0.006	0.405	0	0	0	0
F6122_7_A_22	LATE	FALL	1	0	0	0		0.005	0.001	0.001	0.012	0.98	0	0	0.001	0
F6122_7_A_23	LATE	FALL	1	0	0	0		0.001	0.998	0	0	0	0	0	0	0
F6122_7_A_24	LATE	FALL	1	0	0	0		0.16	0.267	0	0.566	0.007	0	0	0	0
F6122_7_A_25	LATE	FALL	0.98	0.02	0	0		0.044	0.892	0.005	0	0.042	0	0	0.017	0
F6122_7_A_26	LATE	FALL	1	0	0	0		0.064	0.05	0.018	0.089	0.775	0	0	0.004	0
F6122_7_A_3	LATE	FALL	0.98	0.02	0	0		0.051	0.01	0	0.281	0.634	0	0	0.024	0
F6122_7_A_4	LATE	FALL	1	0	0	0		0.116	0.727	0.001	0.015	0.141	0	0	0	0
F6122_7_A_5	LATE	FALL	1	0	0	0		0.089	0.046	0.151	0.024	0.69	0	0	0	0
F6122_7_A_6	LATE	FALL	0.99	0.01	0	0		0.037	0.085	0.047	0.019	0.807	0	0	0.005	0
F6122_7_A_7	HETEROZYGOTE	FALL	1	0	0	0		0	0.958	0.001	0.023	0.017	0	0	0	0
F6122_7_A_8	LATE	FALL	1	0	0	0		0.003	0.042	0	0.951	0.004	0	0	0	0
F6122_7_A_9	LATE	FALL	1	0	0	0		0.001	0.001	0	0.001	0.996	0	0	0	0
F6122_7_B_1	LATE	FALL	1	0	0	0		0	0.002	0	0.914	0.084	0	0	0	0
F6122_7_B_10	LATE	FALL	1	0	0	0		0.001	0.962	0.001	0.004	0.032	0	0.001	0	0
F6122_7_B_11	LATE	FALL	0.69	0.31	0	0		0.003	0.033	0	0.247	0.408	0	0	0.308	0
F6122_7_B_12	LATE	FALL	1	0	0	0		0	0.991	0.002	0.007	0	0	0	0	0
F6122_7_B_13	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.965	0.005	0.014	0.012	0	0	0	0
F6122_7_B_14	LATE	FALL	1	0	0	0		0.011	0.965	0.011	0.001	0.013	0	0	0	0
F6122_7_B_15	HETEROZYGOTE	FALL	1	0	0	0		0.125	0.509	0.001	0.096	0.269	0	0	0	0
F6122_7_B_16	HETEROZYGOTE	FALL	1	0	0	0		0.011	0.067	0.127	0.728	0.065	0	0	0.003	0
F6122_7_B_17	HETEROZYGOTE	FALL	1	0	0	0		0	0.983	0.011	0.003	0.003	0	0	0	0
F6122_7_B_18	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.988	0.006	0.005	0	0	0	0.001	0
F6122_7_B_19	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.993	0.001	0	0.003	0	0	0	0
F6122_7_B_2	LATE	FALL	1	0	0	0		0	0.454	0	0.513	0.033	0	0	0	0
F6122_7_B_20	LATE	FALL	1	0	0	0		0	0	0	0.006	0.993	0	0	0	0
F6122_7_B_21	LATE	FALL	1	0	0	0		0	0.496	0.002	0.001	0.501	0	0	0	0
F6122_7_B_22	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.148	0.849	0	0	0	0	0	0
F6122_7_B_23	HETEROZYGOTE	FALL	1	0	0	0		0.238	0.01	0	0.254	0.497	0	0	0	0
F6122_7_B_24	LATE	FALL	1	0	0	0		0.004	0.733	0.001	0.144	0.118	0	0	0	0
F6122_7_B_25	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.882	0.038	0.002	0.076	0	0	0	0
F6122_7_B_26	LATE	FALL	1	0	0	0		0.004	0.077	0	0.016	0.903	0	0	0	0
F6122_7_B_27	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.146	0.001	0.018	0.834	0	0	0	0
F6122_7_B_28	LATE	FALL	1	0	0	0		0	0.88	0	0.116	0.004	0	0	0	0
F6122_7_B_29	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.288	0.642	0.067	0.002	0	0	0	0
F6122_7_B_3	LATE	FALL	1	0	0	0		0	0.052	0.001	0.001	0.945	0	0	0.001	0
F6122_7_B_30	HETEROZYGOTE	FALL	1	0	0	0		0.244	0.736	0.019	0	0	0	0	0.001	0
F6122_7_B_31	EARLY	SPRING	1	0	0	0	Feather River Spring	0.01	0.959	0.017	0.003	0.011	0	0	0	0
F6122_7_B_32	LATE	FALL	1	0	0	0		0.14	0.841	0.013	0.003	0.002	0	0	0	0
F6122_7_B_33	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.001	0.999	0	0	0	0	0	0
F6122_7_B_34	HETEROZYGOTE	FALL	1	0	0	0		0	0.823	0.004	0.001	0.172	0	0	0	0
F6122_7_B_35	LATE	FALL	1	0	0	0		0.024	0.798	0.039	0.035	0.104	0	0	0	0
F6122_7_B_36	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.995	0.001	0.001	0.001	0	0	0	0
F6122_7_B_37	HETEROZYGOTE	FALL	0.98	0.02	0	0		0.11	0.348	0.002	0.466	0.05	0	0	0.023	0
F6122_7_B_38	LATE	FALL	1	0	0	0		0.038	0.49	0	0.468	0.004	0	0	0	0
F6122_7_B_39	HETEROZYGOTE	FALL	1	0	0	0		0	0.775	0	0.034	0.19	0	0	0	0
F6122_7_B_4	HETEROZYGOTE	FALL	1	0	0	0		0.425	0.143	0	0.002	0.43	0	0	0	0
F6122_7_B_40	HETEROZYGOTE	FALL	1	0	0	0		0	0.087	0.064	0.847	0.001	0	0	0	0
F6122_7_B_41	HETEROZYGOTE	FALL	1	0	0	0		0.028	0.013	0	0.937	0.023	0	0	0	0
F6122_7_B_42	LATE	FALL	1	0	0	0		0.013	0.964	0	0.018	0.004	0	0	0	0
F6122_7_B_43	HETEROZYGOTE	FALL	1	0	0	0		0	0.257	0.001	0.726	0.015	0	0	0	0
F6122_7_B_44	LATE	FALL	0.99	0.01	0	0		0.28	0.258	0	0.018	0.437	0	0	0.006	0
F6122_7_B_45	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.495	0.003	0.442	0.059	0	0	0	0
F6122_7_B_46	HETEROZYGOTE	FALL	1	0	0	0		0.017	0.906	0.043	0.003	0.03	0	0	0	0
F6122_7_B_47	LATE	FALL	1	0	0	0		0	0.21	0	0.013	0.776	0	0	0	0
F6122_7_B_48	LATE	FALL	1	0	0	0		0.006	0.994	0.001	0	0	0	0	0	0
F6122_7_B_49	LATE	FALL	1	0	0	0		0	0.973	0.002	0.003	0.022	0	0	0	0
F6122_7_B_5	LATE	FALL	1	0	0	0		0	0.002	0	0.002	0.996	0	0	0	0
F6122_7_B_50	LATE	FALL	1	0	0	0		0.002	0.957	0	0.02	0.02	0	0	0	0
F6122_7_B_6	HETEROZYGOTE	FALL	1	0	0	0		0.009	0.34	0.492	0.001	0.158	0	0	0	0
F6122_7_B_7	LATE	FALL	1	0	0	0		0.005	0.125	0	0.078	0.791	0	0	0	0
F6122_7_B_8	LATE	FALL	1	0	0	0		0	0.989	0.011	0	0	0	0	0	0
F6122_7_B_9	HETEROZYGOTE	FALL	1	0	0	0		0	1	0	0	0	0	0	0	0
F6122_7_C_1	LATE	FALL	1	0	0	0		0	0.974	0	0.025	0	0	0	0	0
F6122_7_C_10	HETEROZYGOTE	FALL	1	0	0	0		0	0.993	0.007	0	0	0	0	0	0
F6122_7_C_11	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.495	0.505	0	0	0	0	0	0
F6122_7_C_12	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.428	0.569	0	0.001	0	0	0	0
F6122_7_C_13	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.005	0.994	0.001	0	0	0	0	0
F6122_7_C_14	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.004	0.996	0	0	0	0	0	0
F6122_7_C_15	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.256	0.742	0	0	0	0.002	0	0
F6122_7_C_16	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.448	0.525	0.001	0.025	0	0.001	0	0
F6122_7_C_17	HETEROZYGOTE	FALL	0.99	0.01	0	0		0.402	0.07	0.001	0.224	0.292	0	0	0.011	0
F6122_7_C_18	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.009	0.985	0.002	0.004	0	0	0	0
F6122_7_C_19	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0	1	0	0	0	0	0	0
F6122_7_C_2	LATE	FALL	1	0	0	0		0.001	0.946	0	0.042	0.011	0	0	0	0
F6122_7_C_20	HETEROZYGOTE	FALL	1	0	0	0		0	0.999	0.001	0	0	0	0	0	0
F6122_7_C_21	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.098	0.824	0.077	0.001	0	0	0	0
F6122_7_C_22	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.984	0.004	0.002	0.011	0	0	0	0
F6122_7_C_23	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.652	0	0.011	0.337	0	0	0	0
F6122_7_C_24	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.017	0.983	0	0	0	0	0	0
F6122_7_C_25	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.97	0.004	0.016	0.007	0	0	0	0
F6122_7_C_26	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.983	0.016	0.001	0	0	0	0	0
F6122_7_C_27	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.304	0.696	0	0	0	0	0	0
F6122_7_C_28	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.929	0.059	0	0.011	0	0	0	0
F6122_7_C_29	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.884	0.031	0.074	0.007	0	0	0	0
F6122_7_C_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0.006	0.971	0.014	0	0.009	0	0	0	0
F6122_7_C_30	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.55	0.446	0	0.004	0	0	0	0
F6122_7_C_31	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.983	0.003	0.001	0.013	0	0	0	0
F6122_7_C_32	EARLY	SPRING	1	0	0	0	Feather River Spring	0.007	0.026	0.007	0.775	0.185	0	0	0	0
F6122_7_C_33	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.092	0.903	0	0.002	0	0	0	0
F6122_7_C_34	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.415	0.585	0	0	0	0	0	0
F6122_7_C_35	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.919	0.034	0.043	0.001	0	0	0	0
F6122_7_C_36	LATE	FALL	1	0	0	0		0.67	0.297	0.018	0.001	0.014	0	0	0	0
F6122_7_C_37	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.954	0.043	0	0.002	0	0	0	0
F6122_7_C_38	LATE	FALL	1	0	0	0		0	0.934	0	0	0.065	0	0	0	0
F6122_7_C_39	EARLY	SPRING	0.96	0.04	0	0	Feather River Spring	0.01	0.702	0.212	0.027	0.006	0	0	0.044	0
F6122_7_C_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.099	0.901	0	0	0	0	0	0
F6122_7_C_40	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.986	0.013	0	0.001	0	0	0	0
F6122_7_C_41	HETEROZYGOTE	FALL	1	0	0	0		0	0.387	0.608	0.005	0	0	0	0	0
F6122_7_C_42	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.994	0.006	0	0	0	0	0	0
F6122_7_C_43	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.358	0.044	0.001	0.595	0	0	0	0
F6122_7_C_44	LATE	FALL	1	0	0	0		0	0.999	0	0	0	0	0	0	0
F6122_7_C_45	HETEROZYGOTE	FALL	1	0	0	0		0	0.998	0	0	0.001	0	0	0	0
F6122_7_C_46	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.828	0.17	0	0	0	0	0.001	0
F6122_7_C_47	LATE	FALL	1	0	0	0		0	0.994	0.001	0.005	0	0	0	0	0
F6122_7_C_48	LATE	FALL	1	0	0	0		0	0.15	0.034	0.477	0.339	0	0	0	0
F6122_7_C_49	HETEROZYGOTE	FALL	1	0	0	0		0	0.999	0	0	0	0	0	0	0
F6122_7_C_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.975	0.025	0	0	0	0	0	0
F6122_7_C_50																
F6122_7_C_6	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.788	0.187	0	0.025	0	0	0	0
F6122_7_C_7	HETEROZYGOTE	FALL	1	0	0	0		0.005	0.001	0	0.968	0.026	0	0	0	0
F6122_7_C_8	LATE	FALL	1	0	0	0		0.098	0.897	0	0.004	0.001	0	0	0	0
