SampleID	Gtseq_Chr28_Geno	Pop_Structure_ID	CV_Fall	CV_Late_Fall	CV_Spring	CV_Winter	Tributary	ButteFall	FRHfall	FRHsp	MillDeerFall	SanJoaquinFall	ButteSp	MillDeerSp	ColemanLF	SacWin
F6123_5_A_40	HETEROZYGOTE	FALL	1	0	0	0		0	0.025	0	0.97	0.005	0	0	0	0
F6123_5_A_41	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.618	0.037	0.315	0.026	0	0	0	0
F6123_5_A_42	LATE	FALL	1	0	0	0		0.93	0.053	0	0.001	0.016	0	0	0	0
F6123_5_A_43	HETEROZYGOTE	FALL	1	0	0	0		0.032	0.359	0.003	0.595	0.012	0	0	0	0
F6123_5_A_44	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.537	0.001	0.452	0.01	0	0	0	0
F6123_5_A_45	HETEROZYGOTE	FALL	1	0	0	0		0	0.93	0.001	0.062	0.006	0	0	0	0
F6123_5_A_46	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.986	0.003	0.01	0.001	0	0	0	0
F6123_5_A_47	HETEROZYGOTE	FALL	1	0	0	0		0.592	0.36	0.003	0	0.045	0	0	0	0
F6123_5_A_48	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.99	0.001	0.004	0.004	0	0	0	0
F6123_5_A_49	LATE	FALL	1	0	0	0		0.001	0.915	0.002	0.07	0.012	0	0	0	0
F6123_5_A_5	HETEROZYGOTE	FALL	1	0	0	0		0	0.072	0.926	0.001	0	0	0	0	0
F6123_5_A_50	HETEROZYGOTE	FALL	1	0	0	0		0.109	0.768	0.01	0.013	0.1	0	0	0	0
F6123_5_A_51	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.252	0.733	0.007	0.007	0	0	0	0
F6123_5_A_52	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.998	0.001	0	0	0	0	0	0
F6123_5_A_53	LATE	FALL	1	0	0	0		0.017	0.532	0.054	0.314	0.083	0	0	0	0
F6123_5_A_54	HETEROZYGOTE	FALL	1	0	0	0		0.008	0.828	0.004	0.127	0.033	0	0	0	0
F6123_5_A_55	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.276	0.101	0.057	0.565	0	0	0	0
F6123_5_A_56	EARLY	SPRING	0.89	0.02	0.09	0	Feather River Spring	0.015	0.14	0.019	0.635	0.083	0.089	0	0.018	0
F6123_5_A_57	HETEROZYGOTE	FALL	1	0	0	0		0.016	0.811	0.002	0.168	0.003	0	0	0	0
F6123_5_A_58	LATE	FALL	1	0	0	0		0.083	0.885	0.017	0.005	0.009	0	0	0	0
F6123_5_A_59	HETEROZYGOTE	FALL	1	0	0	0		0	0.888	0.112	0	0	0	0	0	0
F6123_5_A_6	HETEROZYGOTE	FALL	0.98	0.02	0	0		0.271	0.649	0.058	0.003	0	0	0	0.019	0
F6123_5_A_60	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.761	0.115	0.078	0.043	0	0	0	0
F6123_5_A_61	EARLY	SPRING	0.85	0.15	0	0	Feather River Spring	0.071	0.17	0.083	0.059	0.469	0	0	0.148	0
F6123_5_A_62	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.957	0.01	0.003	0.028	0	0	0	0
F6123_5_A_63	EARLY	SPRING	1	0	0	0	Feather River Spring	0.136	0.147	0.007	0.003	0.706	0	0	0	0
F6123_5_A_64																
F6123_5_A_65	EARLY	SPRING	1	0	0	0	Feather River Spring	0.05	0.945	0.003	0	0.002	0	0	0	0
F6123_5_A_66	EARLY	SPRING	1	0	0	0	Feather River Spring	0.112	0.679	0	0.207	0.001	0	0	0	0
F6123_5_A_67	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.057	0.941	0.002	0.001	0	0	0	0
F6123_5_A_68	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.926	0	0.057	0.017	0	0	0	0
F6123_5_A_69	EARLY	SPRING	1	0	0	0	Feather River Spring	0.345	0.486	0.129	0.008	0.029	0	0	0.003	0
F6123_5_A_7_a	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.563	0.387	0	0.049	0	0	0	0
F6123_5_A_70	EARLY	SPRING	1	0	0	0	Feather River Spring	0.444	0.485	0.001	0.066	0.005	0	0	0	0
F6123_5_A_71	HETEROZYGOTE	FALL	1	0	0	0		0	0.997	0.002	0	0	0	0	0	0
F6123_5_A_72	HETEROZYGOTE	FALL	1	0	0	0		0.171	0.796	0.031	0.002	0	0	0	0	0
F6123_5_A_73	LATE	FALL	1	0	0	0		0.001	0.38	0.6	0.006	0.013	0	0	0	0
F6123_5_A_74	HETEROZYGOTE	FALL	1	0	0	0		0.005	0.849	0.142	0.002	0.001	0	0.001	0	0
F6123_5_A_75	EARLY	SPRING	1	0	0	0	Feather River Spring	0.017	0.837	0.146	0.001	0	0	0	0	0
F6123_5_A_76	EARLY	SPRING	1	0	0	0	Feather River Spring	0.042	0.952	0.001	0.001	0.004	0	0	0	0
F6123_5_A_77	EARLY	SPRING	1	0	0	0	Feather River Spring	0.139	0.223	0.091	0.064	0.484	0	0	0	0
F6123_5_A_78	EARLY	SPRING	1	0	0	0	Feather River Spring	0.043	0.85	0.089	0	0.016	0	0	0.001	0
F6123_5_A_79	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.497	0.482	0.018	0.001	0	0	0	0
F6123_5_A_8	HETEROZYGOTE	FALL	1	0	0	0		0.896	0.063	0.001	0.019	0.02	0	0	0	0
F6123_5_A_80	HETEROZYGOTE	FALL	1	0	0	0		0.086	0.005	0.907	0.002	0	0	0	0	0
F6123_5_A_81	HETEROZYGOTE	FALL	1	0	0	0		0	0.888	0.005	0.007	0.099	0	0	0	0
F6123_5_A_82	HETEROZYGOTE	FALL	1	0	0	0		0	0.26	0.091	0.649	0.001	0	0	0	0
F6123_5_A_84	EARLY	SPRING	0.97	0	0.03	0	Feather River Spring	0	0.971	0.001	0.002	0	0.025	0	0	0
F6123_5_A_85	LATE	FALL	1	0	0	0		0.005	0.367	0.527	0.097	0.004	0	0	0	0
F6123_5_A_86	EARLY	SPRING	0.89	0.11	0	0	Feather River Spring	0.069	0.458	0.042	0.165	0.159	0	0.001	0.106	0
F6123_5_A_87	HETEROZYGOTE	FALL	1	0	0	0		0.022	0.318	0.001	0.097	0.562	0	0	0	0
F6123_5_A_88	HETEROZYGOTE	FALL	1	0	0	0		0	0.942	0.021	0	0.037	0	0	0	0
F6123_5_A_89	LATE	FALL	1	0	0	0		0.825	0.17	0	0.005	0	0	0	0	0
F6123_5_A_9	LATE	FALL	0.98	0.02	0	0		0.558	0.26	0	0.021	0.145	0	0	0.016	0
F6123_5_A_90	HETEROZYGOTE	FALL	1	0	0	0		0.499	0.4	0.004	0.001	0.095	0	0	0	0
F6123_5_B_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.705	0.295	0	0	0	0	0	0
F6123_5_B_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.802	0.198	0	0	0	0	0	0
F6123_6_A_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0.031	0.747	0.015	0.014	0.192	0	0	0	0
F6123_6_A_10	EARLY	SPRING	1	0	0	0	Feather River Spring	0.084	0.648	0.079	0.014	0.175	0	0	0	0
F6123_6_A_100	LATE	FALL	1	0	0	0		0.01	0.405	0	0.437	0.148	0	0	0	0
F6123_6_A_101	HETEROZYGOTE	FALL	1	0	0	0		0	0.131	0.748	0.001	0.12	0	0	0	0
F6123_6_A_102_a	HETEROZYGOTE	FALL	1	0	0	0		0.342	0.504	0.148	0	0.001	0	0	0.004	0
F6123_6_A_103	LATE	FALL	1	0	0	0		0	0.42	0.58	0	0	0	0	0	0
F6123_6_A_104	LATE	FALL	1	0	0	0		0.011	0.981	0.002	0.005	0.002	0	0	0	0
F6123_6_A_105	HETEROZYGOTE	FALL	1	0	0	0		0.27	0.342	0.378	0.009	0.001	0	0	0	0
F6123_6_A_106	HETEROZYGOTE	FALL	0.99	0.01	0	0		0.011	0.456	0.041	0.067	0.419	0	0	0.006	0
F6123_6_A_107	HETEROZYGOTE	FALL	0.99	0.01	0	0		0	0.865	0.054	0.075	0	0	0	0.005	0
F6123_6_A_108	LATE	FALL	1	0	0	0		0	0.873	0.001	0.12	0.006	0	0	0	0
F6123_6_A_109	LATE	FALL	1	0	0	0		0.617	0.034	0.124	0.214	0.011	0	0	0	0
F6123_6_A_11	EARLY	SPRING	0.94	0.06	0	0	Feather River Spring	0.029	0.861	0.005	0.038	0.005	0	0	0.062	0
F6123_6_A_110	LATE	FALL	1	0	0	0		0.002	0.319	0	0.667	0.011	0	0	0	0
F6123_6_A_12	LATE	FALL	1	0	0	0		0	0.984	0.001	0.01	0.006	0	0	0	0
F6123_6_A_13	LATE	FALL	1	0	0	0		0	0.493	0.001	0.504	0.002	0	0	0	0
F6123_6_A_14	LATE	FALL	1	0	0	0		0.073	0.801	0	0.012	0.114	0	0	0	0
F6123_6_A_15	LATE	FALL	1	0	0	0		0.017	0.601	0.004	0.281	0.097	0	0	0	0
F6123_6_A_16	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.568	0.423	0.005	0.002	0	0	0	0
F6123_6_A_17	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.951	0	0.044	0.001	0	0	0	0
F6123_6_A_18	LATE	FALL	1	0	0	0		0.054	0.334	0	0.607	0.005	0	0	0	0
F6123_6_A_19	LATE	FALL	1	0	0	0		0.983	0.006	0	0.01	0.001	0	0	0	0
F6123_6_A_2	EARLY															
F6123_6_A_20	HETEROZYGOTE	FALL	1	0	0	0		0.009	0.044	0.918	0	0.029	0	0	0	0
F6123_6_A_21	LATE	FALL	1	0	0	0		0.145	0.711	0.108	0.031	0.005	0	0	0	0
F6123_6_A_22	LATE	FALL	1	0	0	0		0	0.992	0.007	0	0	0	0	0	0
F6123_6_A_23	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.088	0.245	0	0.665	0	0	0	0
F6123_6_A_24	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.006	0.994	0	0	0	0	0	0
F6123_6_A_25	LATE	FALL	1	0	0	0		0	0.939	0.022	0.038	0.001	0	0	0	0
F6123_6_A_26	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.998	0.001	0.001	0	0	0	0	0
F6123_6_A_27	LATE	FALL	1	0	0	0		0	0.911	0	0.001	0.087	0	0	0.001	0
F6123_6_A_28	LATE	FALL	1	0	0	0		0	0.997	0.003	0	0	0	0	0	0
F6123_6_A_29	EARLY	SPRING	1	0	0	0	Feather River Spring	0.563	0.329	0.001	0.013	0.091	0	0	0.002	0
F6123_6_A_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.047	0.023	0.039	0.891	0	0	0	0
F6123_6_A_30	LATE	FALL	1	0	0	0		0	0.995	0.003	0.002	0	0	0	0	0
F6123_6_A_31	EARLY	SPRING	0.72	0.28	0	0	Feather River Spring	0.268	0.053	0.06	0.13	0.211	0	0	0.277	0
F6123_6_A_32	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.839	0.151	0.002	0.006	0	0	0	0
F6123_6_A_33	LATE	FALL	1	0	0	0		0.001	0.993	0.001	0.004	0	0	0	0	0
F6123_6_A_34	HETEROZYGOTE	FALL	1	0	0	0		0	0.838	0.005	0.027	0.129	0	0	0	0
F6123_6_A_35	LATE	FALL	1	0	0	0		0.951	0.041	0	0.004	0.003	0	0	0	0
F6123_6_A_36	LATE	FALL	1	0	0	0		0	0.938	0	0	0.062	0	0	0	0
F6123_6_A_37	LATE	FALL	1	0	0	0		0.014	0.819	0	0.038	0.129	0	0	0	0
F6123_6_A_38	LATE	LATEFALL	0.08	0.92	0	0		0.003	0.046	0.001	0.026	0	0	0	0.925	0
F6123_6_A_39	LATE	FALL	1	0	0	0		0.016	0.766	0	0.066	0.152	0	0	0	0
F6123_6_A_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.998	0.001	0	0	0	0	0	0
F6123_6_A_40	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.814	0.004	0.013	0.165	0	0	0	0
F6123_6_A_41	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.024	0.001	0.973	0.001	0	0	0	0
F6123_6_A_42	LATE	FALL	1	0	0	0		0.252	0.407	0.326	0.01	0.005	0	0	0	0
F6123_6_A_43	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.919	0.003	0.043	0.031	0	0	0	0
F6123_6_A_44	LATE	FALL	1	0	0	0		0.193	0.012	0.009	0.003	0.783	0	0	0	0
F6123_6_A_45	LATE	FALL	1	0	0	0		0	0.996	0	0.003	0.001	0	0	0	0
F6123_6_A_46	LATE	FALL	1	0	0	0		0.005	0.833	0.001	0.006	0.154	0	0	0	0
F6123_6_A_47	HETEROZYGOTE	FALL	1	0	0	0		0	0.994	0.004	0.001	0	0	0	0	0
F6123_6_A_48	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.108	0.89	0	0	0	0	0	0
F6123_6_A_49	HETEROZYGOTE	FALL	1	0	0	0		0	0.994	0.004	0	0.001	0	0	0	0
F6123_6_A_5	LATE	FALL	1	0	0	0		0	0.961	0	0.002	0.037	0	0	0	0
F6123_6_A_50	LATE	FALL	1	0	0	0		0	0.947	0.036	0	0.016	0	0	0	0
F6123_6_A_51	HETEROZYGOTE	FALL	1	0	0	0		0.006	0.907	0.002	0.081	0.003	0	0	0.001	0
F6123_6_A_52	LATE	FALL	1	0	0	0		0.02	0.946	0	0.033	0	0	0	0	0
F6123_6_A_53	LATE	FALL	1	0	0	0		0	0.966	0.034	0	0	0	0	0	0
F6123_6_A_54	LATE	FALL	1	0	0	0		0.341	0.406	0.249	0.002	0.003	0	0	0	0
F6123_6_A_55	HETEROZYGOTE	FALL	1	0	0	0		0.005	0.028	0.008	0.944	0.014	0	0	0	0
F6123_6_A_56	HETEROZYGOTE	FALL	1	0	0	0		0	0.728	0.001	0.253	0.018	0	0	0	0
F6123_6_A_57	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.997	0	0	0.001	0	0	0	0
F6123_6_A_58	LATE	FALL	0.99	0.01	0	0		0	0.102	0	0.181	0.71	0	0	0.006	0
F6123_6_A_59	LATE	FALL	1	0	0	0		0.004	0.011	0	0.56	0.424	0	0	0	0
F6123_6_A_6	LATE	FALL	1	0	0	0		0	0.262	0.01	0.002	0.727	0	0	0	0
F6123_6_A_60	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.921	0.001	0.008	0.066	0	0	0	0
F6123_6_A_61	HETEROZYGOTE	FALL	1	0	0	0		0	0.996	0.002	0	0	0	0.002	0	0
F6123_6_A_62	HETEROZYGOTE	FALL	1	0	0	0		0.008	0.901	0	0.057	0.035	0	0	0	0
F6123_6_A_63	EARLY	SPRING	1	0	0	0	Feather River Spring	0.419	0.262	0.307	0.01	0.003	0	0	0	0
F6123_6_A_64	LATE	FALL	1	0	0	0		0.014	0.838	0.142	0	0.001	0	0	0.005	0
F6123_6_A_65	LATE	FALL	1	0	0	0		0.001	0.848	0.001	0.109	0.039	0	0	0.003	0
F6123_6_A_66	EARLY	SPRING	0.95	0.05	0	0	Feather River Spring	0	0.714	0	0.223	0.015	0	0	0.046	0
F6123_6_A_67	LATE	FALL	1	0	0	0		0.001	0.81	0.176	0.012	0.001	0	0	0	0
F6123_6_A_68	HETEROZYGOTE	FALL	1	0	0	0		0	0.947	0.045	0.002	0.005	0	0	0	0
F6123_6_A_69	LATE	FALL	1	0	0	0		0.002	0.549	0.258	0.171	0.019	0	0	0	0
F6123_6_A_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0.041	0.908	0.018	0.012	0.022	0	0	0	0
F6123_6_A_70	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.982	0.005	0.003	0.004	0.004	0	0	0
F6123_6_A_71	LATE	FALL	1	0	0	0		0.085	0.018	0	0.008	0.889	0	0	0	0
F6123_6_A_72	HETEROZYGOTE	FALL	1	0	0	0		0	0.997	0.002	0.001	0	0	0	0	0
F6123_6_A_73	LATE	FALL	1	0	0	0		0.001	0.995	0	0.004	0	0	0	0	0
F6123_6_A_74	LATE	FALL	1	0	0	0		0.003	0.901	0.001	0.066	0.029	0	0	0.001	0
F6123_6_A_75	LATE	FALL	1	0	0	0		0.01	0.989	0	0	0	0	0	0	0
F6123_6_A_76	HETEROZYGOTE	FALL	1	0	0	0		0.229	0.578	0.003	0.146	0.044	0	0	0	0
F6123_6_A_77	HETEROZYGOTE	FALL	1	0	0	0		0	0.393	0.133	0.474	0	0	0	0	0
F6123_6_A_78	LATE	FALL	1	0	0	0		0	0.997	0	0.003	0	0	0	0	0
F6123_6_A_79	HETEROZYGOTE	FALL	1	0	0	0		0	0.999	0	0.001	0	0	0	0	0
F6123_6_A_8	HETEROZYGOTE	FALL	0.99	0	0.01	0		0.002	0.807	0.179	0.004	0.001	0	0.007	0	0
F6123_6_A_80	LATE	FALL	1	0	0	0		0.044	0.004	0.772	0.092	0.088	0	0	0	0
F6123_6_A_81	LATE	FALL	0.99	0.01	0	0		0	0.338	0.026	0.47	0.16	0	0	0.005	0
F6123_6_A_82	LATE	FALL	1	0	0	0		0.01	0.947	0.043	0	0	0	0	0	0
F6123_6_A_84	HETEROZYGOTE	FALL	1	0	0	0		0	0.939	0.051	0.009	0	0	0	0	0
F6123_6_A_85	HETEROZYGOTE	FALL	1	0	0	0		0	0.99	0.009	0	0	0	0	0	0
F6123_6_A_86	HETEROZYGOTE	FALL	1	0	0	0		0	0.007	0.001	0.23	0.761	0	0	0	0
F6123_6_A_87	LATE	FALL	0.99	0.01	0	0		0.005	0.868	0.071	0.047	0.002	0	0	0.006	0
F6123_6_A_88	HETEROZYGOTE	FALL	1	0	0	0		0.014	0.917	0.001	0.011	0.057	0	0	0	0
F6123_6_A_89	HETEROZYGOTE	FALL	1	0	0	0		0.007	0.988	0.004	0	0	0	0	0	0
F6123_6_A_9	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.923	0.005	0.068	0	0	0	0	0
F6123_6_A_90	LATE	FALL	1	0	0	0		0.001	0.992	0	0.002	0.005	0	0	0	0
F6123_6_A_92	LATE	FALL	1	0	0	0		0	0.965	0.035	0	0	0	0	0	0
F6123_6_A_93	LATE	FALL	1	0	0	0		0.409	0.582	0.007	0	0.001	0	0	0	0
F6123_6_A_94	LATE	FALL	1	0	0	0		0.005	0.331	0.019	0.634	0.011	0	0	0	0
F6123_6_A_95	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.099	0	0.066	0.832	0	0	0	0
F6123_6_A_96	LATE	FALL	1	0	0	0		0.001	0.961	0.03	0	0.008	0	0	0	0
F6123_6_A_97	LATE	FALL	1	0	0	0		0.048	0.81	0.073	0.068	0.001	0	0	0	0
F6123_6_A_98	HETEROZYGOTE	FALL	0.97	0.03	0	0		0.049	0.737	0.008	0.171	0.009	0	0	0.028	0
F6123_6_A_99	LATE	FALL	1	0	0	0		0.002	0.923	0	0	0.075	0	0	0	0
F6123_6_B_1	EARLY	SPRING	0.92	0	0.08	0	Feather River Spring	0.001	0.483	0.44	0.001	0	0.075	0	0	0
F6123_6_B_10	EARLY	SPRING	1	0	0	0	Feather River Spring	0.006	0.665	0.099	0.227	0.002	0	0	0.001	0
F6123_6_B_2	EARLY	SPRING	0.99	0	0.01	0	Feather River Spring	0	0.077	0.914	0	0	0	0.009	0	0
F6123_6_B_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.031	0.968	0	0	0	0	0	0
F6123_6_B_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.833	0.129	0.003	0.034	0	0	0	0
F6123_6_B_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0.72	0.069	0.211	0	0	0	0	0	0
F6123_6_B_6	HETEROZYGOTE	FALL	1	0	0	0		0	0.824	0.175	0	0	0	0	0	0
F6123_6_B_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.056	0.941	0.002	0	0	0	0	0
F6123_6_B_8	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.978	0.022	0	0	0	0	0	0
F6123_6_B_9	EARLY	SPRING	1	0	0	0	Feather River Spring	0.319	0.592	0.007	0.003	0.079	0	0	0	0
F6123_7_A_1	LATE	FALL	1	0	0	0		0.06	0.584	0.348	0.002	0.005	0	0	0	0
F6123_7_A_10	HETEROZYGOTE	FALL	1	0	0	0		0.04	0.667	0.226	0.034	0.033	0	0	0	0
F6123_7_A_100	LATE	FALL	1	0	0	0		0.007	0.227	0.001	0.004	0.762	0	0	0	0
F6123_7_A_101	LATE	FALL	1	0	0	0		0	0.347	0.394	0.073	0.183	0	0.003	0	0
F6123_7_A_102	LATE	FALL	1	0	0	0		0.107	0.739	0.002	0.123	0.029	0	0	0	0
F6123_7_A_103	LATE	FALL	1	0	0	0		0.006	0.505	0.037	0.002	0.45	0	0	0.001	0
F6123_7_A_104	HETEROZYGOTE	FALL	1	0	0	0		0	0.807	0.028	0.16	0.004	0	0	0	0
F6123_7_A_105	EARLY	SPRING	1	0	0	0	Feather River Spring	0.008	0.76	0.231	0.001	0.001	0	0	0	0
F6123_7_A_106	LATE	FALL	1	0	0	0		0.738	0.226	0.005	0.004	0.027	0	0	0	0
F6123_7_A_107	HETEROZYGOTE	FALL	1	0	0	0		0	0.879	0.12	0.001	0	0	0	0	0
F6123_7_A_108	LATE	FALL	1	0	0	0		0	0.067	0	0.802	0.131	0	0	0	0
F6123_7_A_109	LATE	FALL	1	0	0	0		0	0.997	0.001	0.001	0	0	0	0	0
F6123_7_A_11	LATE	FALL	1	0	0	0		0.918	0.072	0	0.01	0	0	0	0	0
F6123_7_A_110	HETEROZYGOTE	FALL	1	0	0	0		0	0.284	0.564	0.151	0.001	0	0	0	0
F6123_7_A_12	LATE	FALL	1	0	0	0		0.001	0.996	0.003	0	0	0	0	0	0
F6123_7_A_13	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.599	0.396	0.003	0.002	0	0	0	0
F6123_7_A_14	LATE	FALL	1	0	0	0		0	0.008	0	0.989	0.002	0	0	0	0
F6123_7_A_15	LATE	FALL	1	0	0	0		0.009	0.685	0.037	0.075	0.193	0	0	0.002	0
F6123_7_A_16	LATE	FALL	1	0	0	0		0	0.984	0	0.013	0.003	0	0	0	0
F6123_7_A_17	LATE	FALL	1	0	0	0		0	0.001	0	0.982	0.017	0	0	0	0
F6123_7_A_18	LATE	FALL	1	0	0	0		0	0.764	0.001	0.031	0.203	0	0	0	0
F6123_7_A_19	LATE	FALL	1	0	0	0		0.017	0.873	0.009	0.101	0	0	0	0	0
F6123_7_A_2	LATE	FALL	1	0	0	0		0.003	0.982	0.005	0.007	0.003	0	0	0	0
F6123_7_A_20	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.006	0.006	0.76	0.227	0	0	0	0
F6123_7_A_21	LATE	FALL	1	0	0	0		0	0.079	0	0.062	0.858	0	0	0.001	0
F6123_7_A_22	HETEROZYGOTE	FALL	1	0	0	0		0	0.872	0.125	0	0.003	0	0	0	0
F6123_7_A_23	LATE	FALL	1	0	0	0		0.004	0.938	0.018	0	0.04	0	0	0	0
F6123_7_A_24	LATE	FALL	1	0	0	0		0.002	0.348	0.315	0.051	0.284	0	0	0	0
F6123_7_A_25	LATE	FALL	1	0	0	0		0	0.971	0.003	0.015	0.011	0	0	0	0
F6123_7_A_26	HETEROZYGOTE	FALL	1	0	0	0		0.123	0.813	0.001	0.061	0.001	0	0	0	0
F6123_7_A_27	LATE	FALL	1	0	0	0		0	0.956	0.023	0.019	0.001	0	0	0	0
F6123_7_A_28	LATE	FALL	1	0	0	0		0.025	0.438	0	0.522	0.015	0	0	0	0
F6123_7_A_29	HETEROZYGOTE	FALL	0.97	0.03	0	0		0.004	0.969	0.002	0	0	0	0	0.025	0
F6123_7_A_3	LATE	FALL	1	0	0	0		0.002	0.146	0.133	0.689	0.03	0	0	0	0
F6123_7_A_30	LATE	FALL	1	0	0	0		0.009	0.678	0.014	0.17	0.13	0	0	0	0
F6123_7_A_31	LATE	FALL	1	0	0	0		0.02	0.933	0.004	0	0.043	0	0	0	0
F6123_7_A_32	LATE	FALL	1	0	0	0		0.001	0.96	0.001	0.026	0.011	0	0	0	0
F6123_7_A_33	LATE	FALL	1	0	0	0		0	0.883	0.066	0.05	0	0	0	0	0
F6123_7_A_34	LATE	FALL	1	0	0	0		0	0.218	0.061	0.594	0.127	0	0	0	0
F6123_7_A_35	LATE	FALL	1	0	0	0		0.001	0.664	0.011	0.077	0.248	0	0	0	0
F6123_7_A_36	HETEROZYGOTE	FALL	1	0	0	0		0	0.964	0.036	0	0	0	0	0	0
F6123_7_A_37	LATE	FALL	1	0	0	0		0	0.997	0.003	0	0	0	0	0	0
F6123_7_A_38	LATE	FALL	1	0	0	0		0.002	0.993	0.005	0	0	0	0	0	0
F6123_7_A_39	LATE	FALL	1	0	0	0		0	0.933	0.066	0	0	0	0	0	0
F6123_7_A_4	LATE	FALL	1	0	0	0		0.001	0.885	0.001	0.113	0	0	0	0	0
F6123_7_A_40	HETEROZYGOTE	FALL	1	0	0	0		0.021	0.315	0	0.663	0.001	0	0	0	0
F6123_7_A_41	LATE	FALL	1	0	0	0		0	0.992	0.001	0.005	0.002	0	0	0	0
F6123_7_A_42	HETEROZYGOTE	FALL	1	0	0	0		0.04	0.3	0.305	0.137	0.218	0	0	0	0
F6123_7_A_43	LATE	FALL	0.95	0.05	0	0		0.269	0.672	0.007	0.001	0	0	0	0.052	0
F6123_7_A_44	LATE	FALL	1	0	0	0		0	0.321	0.005	0.672	0.003	0	0	0	0
F6123_7_A_45	HETEROZYGOTE	FALL	1	0	0	0		0.051	0.946	0.002	0.001	0	0	0	0	0
F6123_7_A_46	LATE	FALL	0.96	0	0.04	0		0.34	0.468	0.139	0	0.01	0	0.042	0	0
F6123_7_A_47	LATE	FALL	1	0	0	0		0.71	0.282	0	0.004	0.001	0	0	0.003	0
F6123_7_A_48	HETEROZYGOTE	FALL	0.94	0.06	0	0		0.003	0.177	0.004	0.008	0.751	0	0	0.058	0
F6123_7_A_49	LATE	FALL	1	0	0	0		0.003	0.992	0	0.005	0	0	0	0	0
F6123_7_A_5	LATE	FALL	1	0	0	0		0.001	0.014	0.985	0	0	0	0	0	0
F6123_7_A_50	LATE	FALL	1	0	0	0		0	0.011	0.976	0.014	0	0	0	0	0
F6123_7_A_51	LATE	FALL	1	0	0	0		0	0.989	0.002	0.008	0	0	0	0	0
F6123_7_A_52	LATE	FALL	1	0	0	0		0.049	0.202	0.034	0	0.714	0	0	0	0
F6123_7_A_53	LATE	FALL	1	0	0	0		0.002	0.798	0.192	0.001	0.009	0	0	0	0
F6123_7_A_54	LATE	FALL	0.93	0.07	0	0		0	0.495	0.433	0	0	0	0	0.072	0
F6123_7_A_55	LATE	FALL	1	0	0	0		0	0.986	0	0.006	0.007	0	0	0	0
F6123_7_A_56	HETEROZYGOTE	FALL	1	0	0	0		0.103	0.872	0.012	0.012	0.002	0	0	0	0
F6123_7_A_57	LATE	FALL	1	0	0	0		0.071	0.022	0.053	0.851	0.003	0	0	0	0
F6123_7_A_58a	HETEROZYGOTE	FALL	1	0	0	0		0.042	0.895	0.054	0.009	0	0	0	0	0
F6123_7_A_58b	HETEROZYGOTE	FALL	1	0	0	0		0.042	0.894	0.056	0.008	0	0	0	0	0
F6123_7_A_59	HETEROZYGOTE	FALL	1	0	0	0		0.122	0.547	0.171	0.157	0.002	0	0	0	0
F6123_7_A_6	LATE	FALL	1	0	0	0		0.008	0.962	0	0.01	0.02	0	0	0	0
F6123_7_A_60	HETEROZYGOTE	FALL	1	0	0	0		0	0.862	0.137	0.001	0	0	0	0	0
