sample_ids,sample_event_number,sample_bin_code,sample_number,location_code,first_sample_date,sample_bin_id,sample_event_id,location_id
F6122_8_B_18,8,B,18,F61,2022-04-18,18,9,NA
F6122_8_B_18,8,B,18,F61,2022-04-18,23,9,NA
F6122_8_B_18,8,B,18,F61,2022-04-18,28,9,NA
F6122_8_B_18,8,B,18,F61,2022-04-18,33,9,NA
F6122_8_B_18,8,B,18,F61,2022-04-18,38,9,NA
F6122_8_B_18,8,B,18,F61,2022-04-18,43,9,NA
F6122_8_B_18,8,B,18,F61,2022-04-18,48,9,NA
F6122_8_B_19,8,B,19,F61,2022-04-18,3,9,NA
F6122_8_B_19,8,B,19,F61,2022-04-18,8,9,NA
F6122_8_B_19,8,B,19,F61,2022-04-18,13,9,NA
F6122_8_B_19,8,B,19,F61,2022-04-18,18,9,NA
F6122_8_B_19,8,B,19,F61,2022-04-18,23,9,NA
F6122_8_B_19,8,B,19,F61,2022-04-18,28,9,NA
F6122_8_B_19,8,B,19,F61,2022-04-18,33,9,NA
F6122_8_B_19,8,B,19,F61,2022-04-18,38,9,NA
F6122_8_B_19,8,B,19,F61,2022-04-18,43,9,NA
F6122_8_B_19,8,B,19,F61,2022-04-18,48,9,NA
F6122_8_B_2,8,B,2,F61,2022-04-18,3,9,NA
F6122_8_B_2,8,B,2,F61,2022-04-18,8,9,NA
F6122_8_B_2,8,B,2,F61,2022-04-18,13,9,NA
F6122_8_B_2,8,B,2,F61,2022-04-18,18,9,NA
F6122_8_B_2,8,B,2,F61,2022-04-18,23,9,NA
F6122_8_B_2,8,B,2,F61,2022-04-18,28,9,NA
F6122_8_B_2,8,B,2,F61,2022-04-18,33,9,NA
F6122_8_B_2,8,B,2,F61,2022-04-18,38,9,NA
F6122_8_B_2,8,B,2,F61,2022-04-18,43,9,NA
F6122_8_B_2,8,B,2,F61,2022-04-18,48,9,NA
F6122_8_B_20,8,B,20,F61,2022-04-18,3,9,NA
F6122_8_B_20,8,B,20,F61,2022-04-18,8,9,NA
F6122_8_B_20,8,B,20,F61,2022-04-18,13,9,NA
F6122_8_B_20,8,B,20,F61,2022-04-18,18,9,NA
F6122_8_B_20,8,B,20,F61,2022-04-18,23,9,NA
F6122_8_B_20,8,B,20,F61,2022-04-18,28,9,NA
F6122_8_B_20,8,B,20,F61,2022-04-18,33,9,NA
F6122_8_B_20,8,B,20,F61,2022-04-18,38,9,NA
F6122_8_B_20,8,B,20,F61,2022-04-18,43,9,NA
F6122_8_B_20,8,B,20,F61,2022-04-18,48,9,NA
F6122_8_B_21,8,B,21,F61,2022-04-18,3,9,NA
F6122_8_B_21,8,B,21,F61,2022-04-18,8,9,NA
F6122_8_B_21,8,B,21,F61,2022-04-18,13,9,NA
F6122_8_B_21,8,B,21,F61,2022-04-18,18,9,NA
F6122_8_B_21,8,B,21,F61,2022-04-18,23,9,NA
F6122_8_B_21,8,B,21,F61,2022-04-18,28,9,NA
F6122_8_B_21,8,B,21,F61,2022-04-18,33,9,NA
F6122_8_B_21,8,B,21,F61,2022-04-18,38,9,NA
F6122_8_B_21,8,B,21,F61,2022-04-18,43,9,NA
F6122_8_B_21,8,B,21,F61,2022-04-18,48,9,NA
F6122_8_B_22,8,B,22,F61,2022-04-18,3,9,NA
F6122_8_B_22,8,B,22,F61,2022-04-18,8,9,NA
F6122_8_B_22,8,B,22,F61,2022-04-18,13,9,NA
F6122_8_B_22,8,B,22,F61,2022-04-18,18,9,NA
F6122_8_B_22,8,B,22,F61,2022-04-18,23,9,NA
F6122_8_B_22,8,B,22,F61,2022-04-18,28,9,NA
F6122_8_B_22,8,B,22,F61,2022-04-18,33,9,NA
F6122_8_B_22,8,B,22,F61,2022-04-18,38,9,NA
F6122_8_B_22,8,B,22,F61,2022-04-18,43,9,NA
F6122_8_B_22,8,B,22,F61,2022-04-18,48,9,NA
F6122_8_B_23,8,B,23,F61,2022-04-18,3,9,NA
F6122_8_B_23,8,B,23,F61,2022-04-18,8,9,NA
F6122_8_B_23,8,B,23,F61,2022-04-18,13,9,NA
F6122_8_B_23,8,B,23,F61,2022-04-18,18,9,NA
F6122_8_B_23,8,B,23,F61,2022-04-18,23,9,NA
F6122_8_B_23,8,B,23,F61,2022-04-18,28,9,NA
F6122_8_B_23,8,B,23,F61,2022-04-18,33,9,NA
F6122_8_B_23,8,B,23,F61,2022-04-18,38,9,NA
F6122_8_B_23,8,B,23,F61,2022-04-18,43,9,NA
F6122_8_B_23,8,B,23,F61,2022-04-18,48,9,NA
F6122_8_B_24,8,B,24,F61,2022-04-18,3,9,NA
F6122_8_B_24,8,B,24,F61,2022-04-18,8,9,NA
F6122_8_B_24,8,B,24,F61,2022-04-18,13,9,NA
F6122_8_B_24,8,B,24,F61,2022-04-18,18,9,NA
F6122_8_B_24,8,B,24,F61,2022-04-18,23,9,NA
F6122_8_B_24,8,B,24,F61,2022-04-18,28,9,NA
F6122_8_B_24,8,B,24,F61,2022-04-18,33,9,NA
F6122_8_B_24,8,B,24,F61,2022-04-18,38,9,NA
F6122_8_B_24,8,B,24,F61,2022-04-18,43,9,NA
F6122_8_B_24,8,B,24,F61,2022-04-18,48,9,NA
F6122_8_B_25,8,B,25,F61,2022-04-18,3,9,NA
F6122_8_B_25,8,B,25,F61,2022-04-18,8,9,NA
F6122_8_B_25,8,B,25,F61,2022-04-18,13,9,NA
F6122_8_B_25,8,B,25,F61,2022-04-18,18,9,NA
F6122_8_B_25,8,B,25,F61,2022-04-18,23,9,NA
F6122_8_B_25,8,B,25,F61,2022-04-18,28,9,NA
F6122_8_B_25,8,B,25,F61,2022-04-18,33,9,NA
F6122_8_B_25,8,B,25,F61,2022-04-18,38,9,NA
F6122_8_B_25,8,B,25,F61,2022-04-18,43,9,NA
F6122_8_B_25,8,B,25,F61,2022-04-18,48,9,NA
F6122_8_B_26,8,B,26,F61,2022-04-18,3,9,NA
F6122_8_B_26,8,B,26,F61,2022-04-18,8,9,NA
F6122_8_B_26,8,B,26,F61,2022-04-18,13,9,NA
F6122_8_B_26,8,B,26,F61,2022-04-18,18,9,NA
F6122_8_B_26,8,B,26,F61,2022-04-18,23,9,NA
F6122_8_B_26,8,B,26,F61,2022-04-18,28,9,NA
F6122_8_B_26,8,B,26,F61,2022-04-18,33,9,NA
F6122_8_B_26,8,B,26,F61,2022-04-18,38,9,NA
F6122_8_B_26,8,B,26,F61,2022-04-18,43,9,NA
F6122_8_B_26,8,B,26,F61,2022-04-18,48,9,NA
F6122_8_B_27,8,B,27,F61,2022-04-18,3,9,NA
F6122_8_B_27,8,B,27,F61,2022-04-18,8,9,NA
F6122_8_B_27,8,B,27,F61,2022-04-18,13,9,NA
F6122_8_B_27,8,B,27,F61,2022-04-18,18,9,NA
F6122_8_B_27,8,B,27,F61,2022-04-18,23,9,NA
F6122_8_B_27,8,B,27,F61,2022-04-18,28,9,NA
F6122_8_B_27,8,B,27,F61,2022-04-18,33,9,NA
F6122_8_B_27,8,B,27,F61,2022-04-18,38,9,NA
F6122_8_B_27,8,B,27,F61,2022-04-18,43,9,NA
F6122_8_B_27,8,B,27,F61,2022-04-18,48,9,NA
F6122_8_B_28,8,B,28,F61,2022-04-18,3,9,NA
F6122_8_B_28,8,B,28,F61,2022-04-18,8,9,NA
F6122_8_B_28,8,B,28,F61,2022-04-18,13,9,NA
F6122_8_B_28,8,B,28,F61,2022-04-18,18,9,NA
F6122_8_B_28,8,B,28,F61,2022-04-18,23,9,NA
F6122_8_B_28,8,B,28,F61,2022-04-18,28,9,NA
F6122_8_B_28,8,B,28,F61,2022-04-18,33,9,NA
F6122_8_B_28,8,B,28,F61,2022-04-18,38,9,NA
F6122_8_B_28,8,B,28,F61,2022-04-18,43,9,NA
F6122_8_B_28,8,B,28,F61,2022-04-18,48,9,NA
F6122_8_B_29,8,B,29,F61,2022-04-18,3,9,NA
F6122_8_B_29,8,B,29,F61,2022-04-18,8,9,NA
F6122_8_B_29,8,B,29,F61,2022-04-18,13,9,NA
F6122_8_B_29,8,B,29,F61,2022-04-18,18,9,NA
F6122_8_B_29,8,B,29,F61,2022-04-18,23,9,NA
F6122_8_B_29,8,B,29,F61,2022-04-18,28,9,NA
F6122_8_B_29,8,B,29,F61,2022-04-18,33,9,NA
F6122_8_B_29,8,B,29,F61,2022-04-18,38,9,NA
F6122_8_B_29,8,B,29,F61,2022-04-18,43,9,NA
F6122_8_B_29,8,B,29,F61,2022-04-18,48,9,NA
F6122_8_B_3,8,B,3,F61,2022-04-18,3,9,NA
F6122_8_B_3,8,B,3,F61,2022-04-18,8,9,NA
F6122_8_B_3,8,B,3,F61,2022-04-18,13,9,NA
F6122_8_B_3,8,B,3,F61,2022-04-18,18,9,NA
F6122_8_B_3,8,B,3,F61,2022-04-18,23,9,NA
F6122_8_B_3,8,B,3,F61,2022-04-18,28,9,NA
F6122_8_B_3,8,B,3,F61,2022-04-18,33,9,NA
F6122_8_B_3,8,B,3,F61,2022-04-18,38,9,NA
F6122_8_B_3,8,B,3,F61,2022-04-18,43,9,NA
F6122_8_B_3,8,B,3,F61,2022-04-18,48,9,NA
F6122_8_B_30,8,B,30,F61,2022-04-18,3,9,NA
F6122_8_B_30,8,B,30,F61,2022-04-18,8,9,NA
F6122_8_B_30,8,B,30,F61,2022-04-18,13,9,NA
F6122_8_B_30,8,B,30,F61,2022-04-18,18,9,NA
F6122_8_B_30,8,B,30,F61,2022-04-18,23,9,NA
F6122_8_B_30,8,B,30,F61,2022-04-18,28,9,NA
F6122_8_B_30,8,B,30,F61,2022-04-18,33,9,NA
F6122_8_B_30,8,B,30,F61,2022-04-18,38,9,NA
F6122_8_B_30,8,B,30,F61,2022-04-18,43,9,NA
F6122_8_B_30,8,B,30,F61,2022-04-18,48,9,NA
F6122_8_B_31,8,B,31,F61,2022-04-18,3,9,NA
F6122_8_B_31,8,B,31,F61,2022-04-18,8,9,NA
F6122_8_B_31,8,B,31,F61,2022-04-18,13,9,NA
F6122_8_B_31,8,B,31,F61,2022-04-18,18,9,NA
F6122_8_B_31,8,B,31,F61,2022-04-18,23,9,NA
F6122_8_B_31,8,B,31,F61,2022-04-18,28,9,NA
F6122_8_B_31,8,B,31,F61,2022-04-18,33,9,NA
F6122_8_B_31,8,B,31,F61,2022-04-18,38,9,NA
F6122_8_B_31,8,B,31,F61,2022-04-18,43,9,NA
F6122_8_B_31,8,B,31,F61,2022-04-18,48,9,NA
F6122_8_B_32,8,B,32,F61,2022-04-18,3,9,NA
F6122_8_B_32,8,B,32,F61,2022-04-18,8,9,NA
F6122_8_B_32,8,B,32,F61,2022-04-18,13,9,NA
F6122_8_B_32,8,B,32,F61,2022-04-18,18,9,NA
F6122_8_B_32,8,B,32,F61,2022-04-18,23,9,NA
F6122_8_B_32,8,B,32,F61,2022-04-18,28,9,NA
F6122_8_B_32,8,B,32,F61,2022-04-18,33,9,NA
F6122_8_B_32,8,B,32,F61,2022-04-18,38,9,NA
F6122_8_B_32,8,B,32,F61,2022-04-18,43,9,NA
F6122_8_B_32,8,B,32,F61,2022-04-18,48,9,NA
F6122_8_B_33,8,B,33,F61,2022-04-18,3,9,NA
F6122_8_B_33,8,B,33,F61,2022-04-18,8,9,NA
F6122_8_B_33,8,B,33,F61,2022-04-18,13,9,NA
F6122_8_B_33,8,B,33,F61,2022-04-18,18,9,NA
F6122_8_B_33,8,B,33,F61,2022-04-18,23,9,NA
F6122_8_B_33,8,B,33,F61,2022-04-18,28,9,NA
F6122_8_B_33,8,B,33,F61,2022-04-18,33,9,NA
F6122_8_B_33,8,B,33,F61,2022-04-18,38,9,NA
F6122_8_B_33,8,B,33,F61,2022-04-18,43,9,NA
F6122_8_B_33,8,B,33,F61,2022-04-18,48,9,NA
F6122_8_B_34,8,B,34,F61,2022-04-18,3,9,NA
F6122_8_B_34,8,B,34,F61,2022-04-18,8,9,NA
F6122_8_B_34,8,B,34,F61,2022-04-18,13,9,NA
F6122_8_B_34,8,B,34,F61,2022-04-18,18,9,NA
F6122_8_B_34,8,B,34,F61,2022-04-18,23,9,NA
F6122_8_B_34,8,B,34,F61,2022-04-18,28,9,NA
F6122_8_B_34,8,B,34,F61,2022-04-18,33,9,NA
F6122_8_B_34,8,B,34,F61,2022-04-18,38,9,NA
F6122_8_B_34,8,B,34,F61,2022-04-18,43,9,NA
F6122_8_B_34,8,B,34,F61,2022-04-18,48,9,NA
F6122_8_B_35,8,B,35,F61,2022-04-18,3,9,NA
F6122_8_B_35,8,B,35,F61,2022-04-18,8,9,NA
F6122_8_B_35,8,B,35,F61,2022-04-18,13,9,NA
F6122_8_B_35,8,B,35,F61,2022-04-18,18,9,NA
F6122_8_B_35,8,B,35,F61,2022-04-18,23,9,NA
F6122_8_B_35,8,B,35,F61,2022-04-18,28,9,NA
F6122_8_B_35,8,B,35,F61,2022-04-18,33,9,NA
F6122_8_B_35,8,B,35,F61,2022-04-18,38,9,NA
F6122_8_B_35,8,B,35,F61,2022-04-18,43,9,NA
F6122_8_B_35,8,B,35,F61,2022-04-18,48,9,NA
F6122_8_B_36,8,B,36,F61,2022-04-18,3,9,NA
F6122_8_B_36,8,B,36,F61,2022-04-18,8,9,NA
F6122_8_B_36,8,B,36,F61,2022-04-18,13,9,NA
F6122_8_B_36,8,B,36,F61,2022-04-18,18,9,NA
F6122_8_B_36,8,B,36,F61,2022-04-18,23,9,NA
F6122_8_B_36,8,B,36,F61,2022-04-18,28,9,NA
F6122_8_B_36,8,B,36,F61,2022-04-18,33,9,NA
F6122_8_B_36,8,B,36,F61,2022-04-18,38,9,NA
F6122_8_B_36,8,B,36,F61,2022-04-18,43,9,NA
F6122_8_B_36,8,B,36,F61,2022-04-18,48,9,NA
F6122_8_B_37,8,B,37,F61,2022-04-18,3,9,NA
F6122_8_B_37,8,B,37,F61,2022-04-18,8,9,NA
F6122_8_B_37,8,B,37,F61,2022-04-18,13,9,NA
F6122_8_B_37,8,B,37,F61,2022-04-18,18,9,NA
F6122_8_B_37,8,B,37,F61,2022-04-18,23,9,NA
F6122_8_B_37,8,B,37,F61,2022-04-18,28,9,NA
F6122_8_B_37,8,B,37,F61,2022-04-18,33,9,NA
F6122_8_B_37,8,B,37,F61,2022-04-18,38,9,NA
F6122_8_B_37,8,B,37,F61,2022-04-18,43,9,NA
F6122_8_B_37,8,B,37,F61,2022-04-18,48,9,NA
F6122_8_B_38,8,B,38,F61,2022-04-18,3,9,NA
F6122_8_B_38,8,B,38,F61,2022-04-18,8,9,NA
F6122_8_B_38,8,B,38,F61,2022-04-18,13,9,NA
F6122_8_B_38,8,B,38,F61,2022-04-18,18,9,NA
F6122_8_B_38,8,B,38,F61,2022-04-18,23,9,NA
F6122_8_B_38,8,B,38,F61,2022-04-18,28,9,NA
F6122_8_B_38,8,B,38,F61,2022-04-18,33,9,NA
F6122_8_B_38,8,B,38,F61,2022-04-18,38,9,NA
F6122_8_B_38,8,B,38,F61,2022-04-18,43,9,NA
F6122_8_B_38,8,B,38,F61,2022-04-18,48,9,NA
F6122_8_B_39,8,B,39,F61,2022-04-18,3,9,NA
F6122_8_B_39,8,B,39,F61,2022-04-18,8,9,NA
F6122_8_B_39,8,B,39,F61,2022-04-18,13,9,NA
F6122_8_B_39,8,B,39,F61,2022-04-18,18,9,NA
F6122_8_B_39,8,B,39,F61,2022-04-18,23,9,NA
F6122_8_B_39,8,B,39,F61,2022-04-18,28,9,NA
F6122_8_B_39,8,B,39,F61,2022-04-18,33,9,NA
F6122_8_B_39,8,B,39,F61,2022-04-18,38,9,NA
F6122_8_B_39,8,B,39,F61,2022-04-18,43,9,NA
F6122_8_B_39,8,B,39,F61,2022-04-18,48,9,NA
F6122_8_B_4,8,B,4,F61,2022-04-18,3,9,NA
F6122_8_B_4,8,B,4,F61,2022-04-18,8,9,NA
F6122_8_B_4,8,B,4,F61,2022-04-18,13,9,NA
F6122_8_B_4,8,B,4,F61,2022-04-18,18,9,NA
F6122_8_B_4,8,B,4,F61,2022-04-18,23,9,NA
F6122_8_B_4,8,B,4,F61,2022-04-18,28,9,NA
F6122_8_B_4,8,B,4,F61,2022-04-18,33,9,NA
F6122_8_B_4,8,B,4,F61,2022-04-18,38,9,NA
F6122_8_B_4,8,B,4,F61,2022-04-18,43,9,NA
F6122_8_B_4,8,B,4,F61,2022-04-18,48,9,NA
F6122_8_B_40,8,B,40,F61,2022-04-18,3,9,NA
F6122_8_B_40,8,B,40,F61,2022-04-18,8,9,NA
F6122_8_B_40,8,B,40,F61,2022-04-18,13,9,NA
F6122_8_B_40,8,B,40,F61,2022-04-18,18,9,NA
F6122_8_B_40,8,B,40,F61,2022-04-18,23,9,NA
F6122_8_B_40,8,B,40,F61,2022-04-18,28,9,NA
F6122_8_B_40,8,B,40,F61,2022-04-18,33,9,NA
F6122_8_B_40,8,B,40,F61,2022-04-18,38,9,NA
F6122_8_B_40,8,B,40,F61,2022-04-18,43,9,NA
F6122_8_B_40,8,B,40,F61,2022-04-18,48,9,NA
F6122_8_B_41,8,B,41,F61,2022-04-18,3,9,NA
